,ChEMBL_ID,smiles,pIC50
219,CHEMBL299893,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN(CCO)CCO,8.301029995663981
220,CHEMBL2178368,CN1CCN(CC1)c2ccc(Nc3ncc4nc(Nc5ccccc5)[nH]c4n3)cc2,8.301029995663981
221,CHEMBL3678959,CC(C)n1c(NC2CCCCC2)nc3cnc(Nc4ccc(cc4)N5CCN(C)CC5)nc13,8.301029995663981
222,CHEMBL258282,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,8.301029995663981
223,CHEMBL56266,CNCC(O)COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.301029995663981
224,CHEMBL289162,OC(=O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,8.292429823902062
225,CHEMBL3933539,COc1ccc(cc1)c2oc3ncnc(N[C@H](C)c4ccccc4)c3c2,8.275724130399214
226,CHEMBL3818563,CCOc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1NC(=O)[C@@H]4COC(=O)N4,8.2580609222708
227,CHEMBL1928291,Fc1ccc(Nc2ncnc3sc(cc23)C(=O)c4cc5ccccc5[nH]4)cc1Cl,8.25649023527157
228,CHEMBL1928312,COc1ccc2[nH]c(cc2c1)C(=O)c3cc4c(Nc5ccc(F)c(Cl)c5)ncnc4s3,8.226945306635738
229,CHEMBL471058,CCc1nccn1Cc2ccc(Nc3nc4ncnc(Nc5ccc(F)c(Cl)c5)c4s3)cc2,8.221848749616356
230,CHEMBL461795,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN4CC[C@H](C4)C(=O)N,8.221848749616356
231,CHEMBL7917,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,8.221848749616356
232,CHEMBL207815,COCCN1CC(C1)(N(C)Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C(=O)N,8.221848749616356
233,CHEMBL3979610,Fc1ccc(Nc2nncc3ccccc23)cc1,8.221848749616356
234,CHEMBL56502,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN,8.221848749616356
235,CHEMBL306315,Clc1cccc(Nc2[nH]cnc3nc4ccccc4c23)c1,8.221848749616356
236,CHEMBL118130,Oc1ccc(cc1)c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23,8.221848749616356
237,CHEMBL3759780,COc1cc(F)ccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.221848749616356
238,CHEMBL206955,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN4CCC[C@@H]4C(=O)N,8.221848749616356
239,CHEMBL1645474,NC1CCN(Cc2ccn3ncnc(Nc4cccc(Br)c4)c23)CC1,8.221848749616356
240,CHEMBL3963723,CCC(=O)Nc1cc2c(Nc3ccc4[nH]ccc4c3)ncnc2cc1OC,8.221848749616356
241,CHEMBL3937949,OC(=O)c1ccc(Nc2nncc3ccccc23)cc1,8.207608310501746
242,CHEMBL162719,CN1CCN(CC1)c2cc3c(Nc4cccc(Br)c4)ncnc3cn2,8.193820026016112
243,CHEMBL329867,COc1cc2ncnc(Nc3cncc4ccccc34)c2cc1OC,8.193820026016112
244,CHEMBL1914668,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(F)cc3)c4ccccc4,8.180456064458129
245,CHEMBL2148050,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c12,8.173925197299173
246,CHEMBL3950630,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)n1,8.173925197299173
247,CHEMBL3804868,CCOc1cc2ncnc(Nc3ccc(C)c(Cl)c3)c2c4OCCOc14,8.173925197299173
248,CHEMBL3758762,C[C@@H](Nc1ncnc2sc(cc12)c3ccc(cc3)C(=O)N)c4ccccc4,8.154901959985743
249,CHEMBL57759,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,8.154901959985743
250,CHEMBL3416628,Fc1ccc(cc1Cl)N2C(=O)Nc3c(sc4ncnc2c34)C(=O)Nc5ccc(CN6CCCC6)cc5,8.154901959985743
251,CHEMBL121796,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c23)c1,8.154901959985743
252,CHEMBL122245,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,8.154901959985743
253,CHEMBL2103842,C[C@@H]1COC(=N1)Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2,8.154901959985743
254,CHEMBL53850,CNc1ccc2ncncc2c1,8.154901959985743
255,CHEMBL3758758,COC(=O)c1ccc(OC)c(c1)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.154901959985743
256,CHEMBL2087357,Brc1cccc(Nc2ncnc3cc4OCCSCCOc4cc23)c1,8.154901959985743
257,CHEMBL3946396,COc1cccc(c1)c2oc3ncnc(N[C@H](C)c4ccccc4)c3c2,8.154901959985743
258,CHEMBL513418,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,8.154901959985743
259,CHEMBL255170,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,8.154901959985743
260,CHEMBL311109,NC(=O)C1CCN(Cc2ccc(cc2)c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)CC1,8.154901959985743
261,CHEMBL340399,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,8.142667503568731
262,CHEMBL39811,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.1249387366083
263,CHEMBL300217,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.119186407719209
264,CHEMBL2048789,OCCn1ccc2ncnc(Nc3ccc(Oc4ccc5CNC(=O)c5c4)c(Cl)c3)c12,8.10790539730952
265,CHEMBL357570,CCO.CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,8.102372908709556
266,CHEMBL3759356,C[C@@H](Nc1ncnc2sc(cc12)c3cccc(c3)C(=O)O)c4ccccc4,8.096910013008056
267,CHEMBL473427,Fc1cccc(COc2ccc(Nc3ncnc4cc(sc34)c5cccs5)cc2Cl)c1,8.096910013008056
268,CHEMBL3416594,COc1ccccc1c2cc3c(NC(CO)c4ccccc4)ncnc3s2,8.096910013008056
269,CHEMBL461968,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@@H](C)C(=O)N,8.096910013008056
270,CHEMBL60826,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)Cn4ccnc4,8.096910013008056
271,CHEMBL461967,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CNC(=O)[C@H]4CCCCN4C,8.096910013008056
272,CHEMBL207687,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(=O)N,8.096910013008056
273,CHEMBL402553,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc5ccccn5,8.096910013008056
274,CHEMBL257430,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCNCC4)c23)ccc1OCc5ccccn5,8.096910013008056
275,CHEMBL206783,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCCC[C@@H]4C(=O)N,8.096910013008056
276,CHEMBL123189,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.096910013008056
277,CHEMBL120979,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.096910013008056
278,CHEMBL2087359,Brc1cccc(Nc2ncnc3cc4OCCCSCCCOc4cc23)c1,8.096910013008056
279,CHEMBL1914658,Br.C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccccc4F,8.096910013008056
280,CHEMBL266995,Oc1cc(O)c2c(O)c(cnc2c1)c3cccc(Cl)c3,8.096910013008056
281,CHEMBL162053,CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.09151498112135
282,CHEMBL1204261,Cl.CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC,8.087777943467584
283,CHEMBL597200,Fc1ccc(OCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,8.074172425375258
284,CHEMBL3612595,CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4cccc(O)c4)c3cc12,8.060480747381384
285,CHEMBL2048798,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)c12,8.05551732784983
286,CHEMBL39355,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN5CCOCC5)cc23)c1,8.05551732784983
287,CHEMBL1203935,Cl.CCOc1cc2ncnc(Nc3cc(F)cc(c3)C(F)(F)F)c2cc1OCC,8.048176964684089
288,CHEMBL385471,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCC4CCN(C)CC4,8.045757490560675
289,CHEMBL469355,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,8.045757490560675
290,CHEMBL53940,CNc1cc2c(Nc3ccccc3)ncnc2cn1,8.045757490560675
291,CHEMBL425601,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CN(C4)C(C)C)C(=O)N,8.045757490560675
292,CHEMBL506414,Fc1cccc(COc2ccc(Nc3ncnc4sc(cc34)c5cccs5)cc2Cl)c1,8.045757490560675
293,CHEMBL214478,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC4CCN(CC(=O)N)CC4,8.045757490560675
294,CHEMBL207130,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CCN(C)CC4)C(=O)N,8.045757490560675
295,CHEMBL1914660,Br.C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4cccc(F)c4,8.045757490560675
296,CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,8.045757490560675
297,CHEMBL1645473,NC1CCN(Cc2ccn3ncnc(Nc4cccc(Cl)c4)c23)CC1,8.045757490560675
298,CHEMBL208118,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(=O)N,8.045757490560675
299,CHEMBL3633940,NC(=O)Nc1ccc(cc1)C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,8.045757490560675
300,CHEMBL3758990,COC(=O)c1cccc(c1OC)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.045757490560675
301,CHEMBL3759478,OC[C@@H](Nc1ncnc2sc(cc12)c3ccccc3)c4ccccc4,8.045757490560675
302,CHEMBL81712,O=C(c1ccccc1)c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2,8.045757490560675
303,CHEMBL517130,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@H](C)C(=O)N,8.045757490560675
304,CHEMBL3416447,COc1ccccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.045757490560675
305,CHEMBL435993,OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.036212172654443
306,CHEMBL604914,Brc1cccc(Nc2ncnc3ccc(NC(=O)COc4ccccc4)cc23)c1,8.033858267260968
307,CHEMBL1203939,Cl.CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC,8.031050319018657
308,CHEMBL53796,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.017728766960431
309,CHEMBL2148051,CC(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c12)S(=O)(=O)C,8.008773924307505
310,CHEMBL207445,COCC[C@H](N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)C(=O)N,8.0
311,CHEMBL52076,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.0
312,CHEMBL276154,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC4CCN(C)CC4,8.0
313,CHEMBL1645476,NC1CCN(Cc2ccn3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,8.0
314,CHEMBL300491,COc1ccc2cncnc2c1,8.0
315,CHEMBL382823,COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(=O)N,8.0
316,CHEMBL14699,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CCOCC4,8.0
317,CHEMBL205149,COc1cc(OC2CCNCC2)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c1,8.0
318,CHEMBL419137,COc1cc2ncnc(NC3CC3c4ccccc4)c2cc1OC,8.0
319,CHEMBL325245,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,8.0
320,CHEMBL135902,COc1cc2ncnc(Sc3cccc(Cl)c3)c2cc1OC,8.0
321,CHEMBL469354,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Br)c4)c3s2)cc1,8.0
322,CHEMBL300791,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CCN(C)CC4,8.0
323,CHEMBL479800,Fc1cccc(COc2ccc(Nc3ncnc4cc(sc34)c5occc5)cc2Cl)c1,8.0
324,CHEMBL208292,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@@H]4C(=O)N,8.0
325,CHEMBL470011,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCCC5)cc4)sc23)cc1Cl,8.0
326,CHEMBL207235,CO[C@@H]1C[C@@H](N(Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1)C(=O)N,8.0
327,CHEMBL93181,COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,8.0
328,CHEMBL311129,Cc1c([nH]c2ncnc(Nc3cccc(Cl)c3)c12)c4ccccc4,8.0
329,CHEMBL461792,COC[C@H]1Oc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2O[C@@H]1COC,7.996539467890494
330,CHEMBL1928315,Fc1ccc(Nc2ncnc3sc(cc23)C(=O)c4cc5ccccc5s4)cc1Cl,7.966576244513051
331,CHEMBL208594,CNc1ccc2ncnc(Nc3cccc(C)c3)c2c1,7.958607314841775
332,CHEMBL90013,CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,7.958607314841775
333,CHEMBL3908303,C[C@@H](Nc1ncnc2oc(cc12)c3ccccc3)c4ccccc4,7.958607314841775
334,CHEMBL52784,CN(C)c1ccc2cncnc2c1,7.958607314841775
335,CHEMBL345294,Brc1cccc(Nc2ncnc3ccsc23)c1,7.958607314841775
336,CHEMBL340862,CCOc1cc2ncnc(Nc3cccc(c3)c4cncs4)c2cc1OCC,7.958607314841775
337,CHEMBL511990,OC[C@@H]1CCCN1Cc2ccc(Nc3nc4ncnc(Nc5ccc(F)c(Cl)c5)c4s3)cc2,7.958607314841775
338,CHEMBL125920,CCOc1cc2ncnc(Nc3cccc(c3)c4cc[nH]n4)c2cc1OCC,7.958607314841775
339,CHEMBL2408045,CNC(=O)CN1CCC(CC1)Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC,7.920818753952375
340,CHEMBL513208,CN(C)Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.920818753952375
341,CHEMBL37543,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.920818753952375
342,CHEMBL328691,COC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.920818753952375
343,CHEMBL1914670,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(cc3)C#N)c4ccccc4,7.920818753952375
344,CHEMBL511637,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)cc1Cl,7.920818753952375
345,CHEMBL128759,OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.920818753952375
346,CHEMBL420254,CCNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,7.920818753952375
347,CHEMBL555921,Cl.COc1cccc2c3ncnc(Nc4cccc(Br)c4)c3sc12,7.899629454882437
348,CHEMBL402339,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc5cccc(F)c5,7.886056647693162
349,CHEMBL470218,CN(C)CCc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.886056647693162
350,CHEMBL3967219,C[C@@H](Nc1ncnc2oc(cc12)c3ccc(F)cc3)c4ccccc4,7.886056647693162
351,CHEMBL404405,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.886056647693162
352,CHEMBL3759963,COc1cccc(c1OC)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,7.886056647693162
353,CHEMBL3759815,C[C@@H](Nc1ncnc2sc(cc12)c3ccc(CO)cc3F)c4ccccc4,7.886056647693162
354,CHEMBL2425735,Brc1cccc(Nc2ncnc3ccc(NC(=O)CCCN4CCCCC4)cc23)c1,7.8696662315049934
355,CHEMBL3758768,COc1cc(CO)ccc1c2cc3c(Nc4ccccc4)ncnc3s2,7.853871964321763
356,CHEMBL1914674,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(cc3)C#N)c4ccc(F)cc4,7.853871964321763
357,CHEMBL3943438,COC[C@@H](Nc1ncnc2oc(cc12)c3ccc(OC)cc3)c4ccccc4,7.853871964321763
358,CHEMBL125568,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.853871964321763
359,CHEMBL513362,Cc1cccc(Nc2ncnc3nc(Nc4ccc(cc4)S(=O)(=O)N)sc23)c1,7.853871964321763
360,CHEMBL3752008,FC(F)(F)c1cc(NC(=O)Nc2ccncc2)cc(c1)c3cncnc3,7.828858848971617
361,CHEMBL470012,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl,7.823908740944319
362,CHEMBL93051,Brc1cccc(Nc2ncnc3cc4OCOc4cc23)c1,7.823908740944319
363,CHEMBL514938,Fc1cccc(COc2ccc(Nc3ncnc4sc(cc34)c5occc5)cc2Cl)c1,7.823908740944319
364,CHEMBL2148044,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12,7.823908740944319
365,CHEMBL250925,CCOc1cc2ncnc(\C=C\c3ccccc3)c2cc1OCC,7.823908740944319
366,CHEMBL1947124,CC1(C)CC(CC(C)(C)N1[O])C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,7.823908740944319
367,CHEMBL2425087,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CC5(COC5)C4,7.795880017344077
368,CHEMBL257861,OCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.795880017344077
369,CHEMBL1092382,CCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,7.795880017344077
370,CHEMBL1203940,Cl.CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC,7.795880017344077
371,CHEMBL126903,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.795880017344077
372,CHEMBL609321,Oc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCC=C=C,7.772113295386326
373,CHEMBL3416446,COc1ccccc1c2cc3c(NCc4ccccc4)ncnc3s2,7.769551078621726
374,CHEMBL1203937,Cl.CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC,7.769551078621726
375,CHEMBL3948084,CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc5ccccc5)c3)ncnc2cc1OC,7.769551078621726
376,CHEMBL338049,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n3c4ccccc4c5c6[C@@H](O)NC(=O)c6c7c8ccccc8n2c7c35,7.769551078621726
377,CHEMBL1914659,Br.CC(Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccccc4C,7.769551078621726
378,CHEMBL1683955,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,7.769551078621726
379,CHEMBL2031301,CN(C)CCC(=O)N(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.7594507517174005
380,CHEMBL127223,CCOc1cc2ncnc(Nc3cccc(c3)c4cscn4)c2cc1OCC,7.744727494896692
381,CHEMBL403435,Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc5ccccn5,7.744727494896692
382,CHEMBL3752370,FC(F)(F)Oc1ccc(cc1NC(=O)Nc2ccncc2)c3cncnc3,7.743763466794078
383,CHEMBL248114,Cc1cncc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCC(N)CC6)c45)ccc23)c1,7.721246399047171
384,CHEMBL3759980,C[C@@H](Nc1ncnc2sc(cc12)c3ccc(cc3)C(=O)O)c4ccccc4,7.721246399047171
385,CHEMBL119977,Clc1cccc(Nc2[nH]cnc3nnc(c4ccccc4)c23)c1,7.721246399047171
386,CHEMBL3416591,COc1ccccc1c2cc3c(NC(C)c4ccccc4)ncnc3s2,7.721246399047171
387,CHEMBL567197,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)O[C@@H]6CC[C@](C)(N)CC6,7.721246399047171
388,CHEMBL153739,CN(C)c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,7.703334809738469
389,CHEMBL3759459,COC(=O)c1ccc(c(OC)c1)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,7.698970004336019
390,CHEMBL542755,Cl.COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12,7.698970004336019
391,CHEMBL382638,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN4CCC[C@H]4C(=O)N,7.698970004336019
392,CHEMBL135853,COc1cc2ncnc(Oc3cccc(Cl)c3)c2cc1OC,7.698970004336019
393,CHEMBL1203936,Cl.COc1cc2ncnc(Nc3cc(F)cc(c3)C(F)(F)F)c2cc1OC,7.698970004336019
394,CHEMBL207718,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CN(C)C4)C(=O)N,7.698970004336019
395,CHEMBL1645470,Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,7.698970004336019
396,CHEMBL208286,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(=O)N,7.698970004336019
397,CHEMBL379601,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)CC(=O)N,7.698970004336019
398,CHEMBL196438,CCc1c(cn2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c12)C(=O)O,7.698970004336019
399,CHEMBL378370,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4CCNC4=O,7.698970004336019
400,CHEMBL3805782,Fc1ccc(Nc2ncnc3cc(OC4CCOC4)c5OCCOc5c23)cc1Cl,7.688246138944246
401,CHEMBL2048794,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5CNC(=O)c45)c(Cl)c3)c12,7.67778070526608
402,CHEMBL565714,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)OCCN6CCNCC6,7.67778070526608
403,CHEMBL287289,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.67778070526608
404,CHEMBL203295,COc1cc(OC2CCN(C)CC2)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c1,7.67778070526608
405,CHEMBL3759257,OCc1ccc(cc1)c2cc3c(Nc4ccccc4)ncnc3s2,7.67778070526608
406,CHEMBL387187,FC(F)(F)c1cccc(Nc2cc(Nc3cccc(NC(=O)C4CC4)c3)ncn2)c1,7.67778070526608
407,CHEMBL3977326,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc5ccccc5)c3)ncnc2cc1OC,7.67778070526608
408,CHEMBL428777,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,7.657577319177793
409,CHEMBL175101,CN(C)CCn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.657577319177793
410,CHEMBL3972981,CC[C@@H](Nc1ncnc2oc(cc12)c3ccc(OC)cc3)c4ccccc4,7.657577319177793
411,CHEMBL3934461,COc1ccc(cc1)c2oc3ncnc(NC(CC(=O)N)c4ccccc4)c3c2,7.657577319177793
412,CHEMBL3806292,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c4OCCOc14,7.647817481888637
413,CHEMBL3416595,COC[C@@H](Nc1ncnc2sc(cc12)c3ccccc3OC)c4ccccc4,7.638272163982407
414,CHEMBL565467,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)O[C@@H]6CC[C@@H](N)CC6,7.638272163982407
415,CHEMBL329672,Clc1cccc(Nc2ncnc3ccccc23)c1,7.638272163982407
416,CHEMBL583403,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)N=C1NC(=O)OC[C@@H]6COCCN6,7.638272163982407
417,CHEMBL597950,Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC=C=C,7.623423042943487
418,CHEMBL3953210,COc1ccc(cc1)c2oc3ncnc(N[C@H](C)c4cccc(F)c4)c3c2,7.619788758288393
419,CHEMBL3925584,COc1ccc(cc1)c2oc3ncnc(N[C@H](C)c4ccccc4F)c3c2,7.619788758288393
420,CHEMBL3806213,Fc1ccc(Nc2ncnc3cc(OCC4CCCO4)c5OCCOc5c23)cc1Cl,7.617982957425133
421,CHEMBL3753532,COc1cc(NC(=O)Nc2ccccn2)cc(c1OC)c3c[nH]cn3,7.60537323572779
422,CHEMBL541586,Cl.COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,7.6020599913279625
423,CHEMBL470010,COCCN(CCOC)S(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.6020599913279625
424,CHEMBL74722,Cc1[nH]c2ncnc(Nc3cccc(Br)c3)c2c1C,7.6020599913279625
425,CHEMBL383246,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CCN(CC4)C(C)C)C(=O)N,7.6020599913279625
426,CHEMBL3819120,Fc1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(NC(=O)[C@@H]5COC(=O)N5)cc23)cc1Cl,7.592949185195748
427,CHEMBL331906,Oc1cccc(c1)c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23,7.585026652029183
428,CHEMBL3612563,COCCN1C(=O)Oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc12,7.585026652029183
429,CHEMBL2425090,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CC(O)C4,7.585026652029183
430,CHEMBL233325,O[C@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)C1,7.585026652029183
